dt_ts,NEE,ET,LE,H,SWin,SWout,LWin,LWout,TA1,RH1
2025-08-31 02:00:00,-9.17432923211658,1.0878236407136654,31.088759645922956,-0.2803924637922325,-0.4,-0.1133333,343.2533,362.91,10.69,94.7
2025-08-31 02:30:00,-19.622197082092,2.4211479600915147,69.18839918480568,-12.224050891378017,-0.5633333,-0.2,341.79,361.2367,10.54,94.8
2025-08-31 03:00:00,17.12132596928158,-2.2467336385163823,-64.237912884808,5.86223061440608,-0.5333334,-0.1266667,343.83,360.6633,10.35,94.9
2025-08-31 03:30:00,9.58017877443185,-1.8194002203764241,-52.01849790827426,7.6548936167558495,-0.5233333,0.02333333,342.24,359.1433,9.75,95.0
2025-08-31 04:00:00,2.0390315795821228,-1.392066802236466,-39.79908293174053,9.447556619105619,-0.5166667,0.06,340.5467,357.1466,9.63,95.0
2025-08-31 04:30:00,18.170408849001632,-0.9647333840965078,-27.579667955206794,11.24021962145539,-0.4633333,0.01666667,342.0066,357.6433,9.62,94.9
2025-08-31 05:00:00,34.30178611842114,-0.5373999659565496,-15.36025297867306,13.03288262380516,-0.1433333,0.01666667,341.18,356.35,9.32,95.0
2025-08-31 05:30:00,50.433163387840644,-0.1100665478165914,-3.1408380021393256,14.825545626154929,9.893332,1.793333,345.19,360.1067,10.23,94.9
2025-08-31 06:00:00,39.37630015438233,0.3172668703233666,9.07857697439441,17.369585975006732,112.34,26.06,348.52,366.48,10.58,95.2
2025-08-31 06:30:00,-6.354663140461966,0.3353906443283283,9.586623008468445,28.055696058723456,195.6733,48.66333,351.94,378.45,12.98,89.5
2025-08-31 07:00:00,9.838826307832532,2.5404754948589834,72.53116973344859,38.741806142440176,275.18,70.31,350.12,393.9366,15.77,88.6
2025-08-31 07:30:00,6.729335696580863,2.5527333721647913,72.7537758372983,23.779342968819677,357.6433,91.12333,292.4567,406.1267,16.37,80.8
2025-08-31 08:00:00,5.745275238287102,3.141377870438393,89.43326799919375,41.25952918549595,446.7933,109.1767,297.3966,416.5266,17.02,76.08
2025-08-31 08:30:00,4.761214779993342,3.730022368711994,106.1127601610892,58.739715402172216,530.9366,124.9633,301.3967,425.9433,17.61,72.6
2025-08-31 09:00:00,3.77715432169958,4.318666866985596,122.79225232298464,76.21990161884848,608.0467,137.9833,306.2367,436.7,18.5,71.14
2025-08-31 09:30:00,6.693848486010727,5.296362941643632,150.44523186447313,94.1947773736622,676.2767,148.8767,311.7133,445.3066,19.35,65.19
2025-08-31 10:00:00,9.702827940368772,7.168711857129643,203.45211059577113,175.43880729195303,743.9666,159.71,314.8533,451.3333,20.08,62.42
2025-08-31 10:30:00,8.245360391987992,5.590470052007275,158.61381620702898,167.53495285064233,780.71,163.38,317.6267,456.6833,20.64,61.33
2025-08-31 11:00:00,15.446404929076879,8.754458595321465,248.31617693770585,140.0623429983768,817.6099,167.2733,317.7967,459.88,20.24,62.38
2025-08-31 11:30:00,11.893869616775886,9.209843630379257,261.12177586674846,245.4464386107265,835.6767,174.2167,318.1466,462.8233,20.91,56.87
2025-08-31 12:00:00,8.248384274471281,6.944200387266665,196.83377033990857,169.0433003864033,839.8833,168.0467,319.7333,464.2633,20.98,53.78
2025-08-31 12:30:00,8.58619105032101,8.151288878926875,230.93325784895447,207.6782261438376,829.8399,164.51,320.6867,467.13,21.78,50.09
2025-08-31 13:00:00,12.330038077020337,8.822494288230011,249.90107627863063,178.65348287417282,806.7534,159.12,322.61,467.75,22.09,52.24
2025-08-31 13:30:00,13.458206367005813,9.649644940303087,273.1906157302322,210.45273065030904,766.4433,151.0733,323.8933,471.08,23.02,50.36
2025-08-31 14:00:00,7.424063592776562,6.7131278254556035,190.0430589987504,151.6238580366868,717.3599,142.75,322.1167,466.2133,23.27,43.31
2025-08-31 14:30:00,7.479935498515284,6.247300805695597,176.8011422704764,103.70573679605668,659.9067,132.0867,321.53,457.9633,22.55,49.01
2025-08-31 15:00:00,8.918859256741804,6.558462178909129,185.60638320551604,105.3189576156072,584.29,117.52,324.71,457.68,22.89,47.33
2025-08-31 15:30:00,9.354354235125962,7.075583156998134,200.16504466462513,100.87661399712816,497.2233,99.42999,323.2667,450.1167,23.51,44.85
2025-08-31 16:00:00,5.289158099775241,4.70681269465869,133.1500823200184,60.16090663848878,409.1233,80.50666,324.6867,444.5933,23.01,48.94
2025-08-31 16:30:00,9.01651253792517,6.73156008182505,190.4566146570351,34.64788177949921,320.2233,60.48666,321.7967,437.7833,22.67,53.97
2025-08-31 17:00:00,1.343132881305458,2.217785160459735,62.74288450234142,20.909988315114106,235.12,40.1,321.0367,430.13,23.1,47.0
2025-08-31 17:30:00,2.268028360925113,3.580099334642849,101.3161026781776,3.3607111326783894,152.3567,20.72333,318.2067,417.5733,22.16,55.39
2025-08-31 18:00:00,-2.629149342955903,0.984622217954765,27.896488679091995,-14.188566049757323,76.80334,6.883333,314.2067,402.0066,20.43,59.1
2025-08-31 18:30:00,-6.394010732227748,0.6988822037089489,19.81508016125292,-18.862588371843348,6.286666,0.8099999,310.3367,386.65,18.36,68.05
2025-08-31 19:00:00,1.778976982013356,0.370327639702084,10.522410796568902,-8.934211075703157,-0.6266667,-0.2366667,307.7367,379.7467,16.31,81.4
2025-08-31 19:30:00,3.3925788085776873,0.1482688432905321,4.2185894840199385,0.1155845279755846,-0.7666667,-0.1466667,307.3466,375.8567,15.47,86.8
2025-08-31 20:00:00,11.029445539566828,-0.9486304059337413,-26.98846871379278,7.517503732150401,-0.6133333,-0.01333333,307.4633,373.6133,14.92,84.8
2025-08-31 20:30:00,4.6240910848504315,-0.5261276354724683,-14.968372455551433,-6.4449617849772185,-0.5566667,-0.02333333,307.98,372.34,13.84,90.6
2025-08-31 21:00:00,-7.943102551614088,-0.10362486501119554,-2.948276197310087,-12.17861564130468,-0.8666666,-0.39,309.2867,375.02,15.86,85.2
2025-08-31 21:30:00,-7.896223989238099,0.005936315405938887,0.1688155495876784,-16.395003477474198,-0.6866667,-0.1133333,305.86,375.39,16.13,83.4
2025-08-31 22:00:00,-2.8848943615825497,-0.06812466216293159,-1.9386148449864016,-7.435322548617669,-0.7266666,-0.1833333,303.7,370.1,14.91,86.5
2025-08-31 22:30:00,-2.6405814247833104,0.011031546273121742,0.3143809466567089,-7.079933648170453,-0.6266667,-0.23,320.7467,367.43,13.16,92.7
2025-08-31 23:00:00,-2.3962684879840714,-0.034863446760541546,-0.9935086598343355,-6.724544747723236,-0.4533333,-0.1633333,338.37,368.0,12.76,93.1
2025-08-31 23:30:00,10.355778713625236,0.12082585845682794,3.445931750550066,5.174407398186084,-0.3866667,-0.26,347.1,370.0867,12.93,94.1
2025-09-01 00:00:00,3.085730319996076,0.081521393460666,2.323695676947019,4.651668897127887,-0.65,-0.1633333,348.69,369.0733,12.37,94.2
2025-09-01 00:30:00,-2.6415197715393948,0.042216928464504075,1.2014596033439728,4.1289303960696895,-0.4733333,-0.1766667,349.6333,367.5566,11.95,94.4
2025-09-01 01:00:00,-17.81230398757908,0.0029124634683421378,0.07922352974092606,3.606191895011493,-0.4466666,-0.1566667,355.3933,369.87,12.46,94.3
2025-09-01 01:30:00,2.9676946655944563,-0.036392001527819795,-1.0430125438621203,3.0834533939532958,-0.4433333,-0.18,352.28,366.77,11.2,94.5
2025-09-01 02:00:00,-7.098478051956478,-0.07569646652398174,-2.1652486174651666,-1.4990317507154962,-0.3766666,-0.06,353.02,365.5166,11.52,94.4
2025-09-01 02:30:00,0.9857303910775441,-0.11500093152014366,-3.2874846910682134,1.2329840973054924,-0.5333333,-0.14,351.4167,363.8667,10.56,94.6
2025-09-01 03:00:00,7.198486064483841,0.030211914723391593,0.866416176388701,4.603133164216411,-0.5466667,-0.3233333,354.38,365.1267,11.03,94.4
2025-09-01 03:30:00,13.411241737890139,0.17542476096692686,5.0203170438456155,14.394125485377272,-0.4466666,-0.06666667,349.4967,362.7367,10.23,94.5
2025-09-01 04:00:00,19.623997411296436,0.3206376072104621,9.174217911302529,0.3485645879044552,-0.2533333,-0.1033333,352.35,362.57,10.07,94.5
2025-09-01 04:30:00,25.836753084702735,0.46585045345399734,13.328118778759444,5.332791397601321,-0.3633333,0.02666666,354.3033,365.04,10.93,94.6
2025-09-01 05:00:00,28.39618284342547,0.6110632996975326,17.482019646216358,17.729429441758388,-0.2666667,0.01666667,352.46,363.4733,10.22,94.6
2025-09-01 05:30:00,3.438422834096639,-0.031856833995422246,-0.9113583303671352,1.2182273513363553,6.1,0.93,360.9366,368.3267,10.5,94.6
2025-09-01 06:00:00,13.459837158173592,0.11788043830987269,3.3711008426646587,6.830329406835656,34.78,6.953333,366.8167,375.23,11.16,94.6
2025-09-01 06:30:00,-4.613838998398734,0.04592840946412498,1.312986104414278,1.3058500199887828,157.07,35.9,367.54,382.18,12.1,94.4
2025-09-01 07:00:00,1.9004473922155622,0.8153099602519779,23.28335844979596,15.24977376230598,264.8333,65.33666,373.59,393.58,14.25,94.5
2025-09-01 07:30:00,1.616030524758479,1.4942992221970848,42.604498771127446,33.98957834725996,343.54,86.60333,368.12,402.4,15.97,91.5
2025-09-01 08:00:00,1.3316136573013957,2.8849148179534514,82.11130751121962,52.72938293221393,427.4633,104.6733,309.11,418.3133,17.09,86.4
2025-09-01 08:30:00,1.0471967898443124,4.275530413709817,121.6181162513118,71.46918751716791,514.31,120.5867,312.98,428.4533,17.83,79.97
2025-09-01 09:00:00,11.018075391407843,3.498613906775841,99.4154773099764,73.31535820514654,591.3367,133.6433,319.0,442.82,19.83,77.23
2025-09-01 09:30:00,10.443047455467957,4.880648168546435,138.55394710610562,59.16003465978756,661.2599,145.0133,322.6833,449.5767,19.7,73.57
2025-09-01 10:00:00,9.868019519528067,5.002013220028615,141.877135514203,109.03377768673684,734.6433,157.55,329.3267,456.5633,20.87,65.16
2025-09-01 10:30:00,11.577361705681836,6.545750847032781,185.57309519223503,80.62628475158193,317.32,62.00666,331.72,436.1566,20.26,63.4
2025-09-01 11:00:00,10.311851269003993,6.345165838718707,179.78828906860497,133.23383320372966,821.6333,169.0533,333.01,470.38,22.43,58.62
2025-09-01 11:30:00,18.672544582285067,10.95068808901048,310.17224232817216,141.94944665754753,847.31,176.07,333.97,471.1466,21.82,58.24
2025-09-01 12:00:00,14.775436544377119,9.041084576259252,256.00050631197126,190.31869566181672,859.6199,173.0466,335.2067,472.13,22.27,55.81
2025-09-01 12:30:00,12.896742003831184,8.64794801077808,244.74389654922075,164.79339205919285,829.0032,164.7033,334.26,475.02,23.3,50.71
2025-09-01 13:00:00,16.046500586179935,10.266643640354419,290.5467093589067,99.41315236567392,724.0,139.3467,340.8033,470.31,23.1,51.74
2025-09-01 13:30:00,7.589634310435808,5.369675571316886,151.9469737691523,96.64270687727232,222.6967,38.58667,345.29,444.01,22.64,53.74
2025-09-01 14:00:00,7.375493629702736,5.270905294541067,149.12886243015737,127.8621098468596,735.8366,146.5933,344.0266,468.4433,23.4,51.95
2025-09-01 14:30:00,8.880625785694935,6.66795888588176,188.60264447118783,124.16910112258144,658.5633,131.7733,344.4233,468.7367,24.22,53.04
2025-09-01 15:00:00,10.179145086907546,6.4057906965364975,181.15584039344077,101.64951283631008,624.4567,127.6233,353.9633,464.8833,23.9,49.68
2025-09-01 15:30:00,10.816564123531874,6.803268970056146,192.39036363110145,93.05822413278685,491.1733,99.12,339.9867,452.2633,23.36,50.99
2025-09-01 16:00:00,7.867882257702431,5.3674297034346505,151.77629036518138,59.58568559651929,394.3,77.58334,338.1833,450.4,24.46,49.33
2025-09-01 16:30:00,6.091935308681466,3.3464953091457343,94.64392672481463,6.774360911475009,305.2667,57.64666,335.11,442.9033,23.72,51.18
2025-09-01 17:00:00,2.737419375043879,1.847666600574545,52.26054584148003,-1.9337972747436152,219.4533,37.45333,333.1633,433.1666,23.57,51.36
2025-09-01 17:30:00,0.4731187377983302,0.8653732317883033,24.478704309695622,-2.1730146710341005,137.5767,18.92333,330.59,421.4833,23.05,52.72
2025-09-01 18:00:00,-0.30336815354061897,0.33715263002840334,9.540065446432221,-2.4122320673245863,63.09,6.066666,328.3933,408.5,22.28,56.73
2025-09-01 18:30:00,5.068029818519364,-0.26628022661356016,-7.546961641009757,14.32869362796638,4.626667,0.7,320.29,391.25,18.7,79.8
2025-09-01 19:00:00,0.6004424661929255,-0.16757823534946795,-4.75245761417369,9.956071116658858,-0.34,-0.14,318.1867,384.6933,17.49,83.4
2025-09-01 19:30:00,3.3022328257223332,-0.06887624408537578,-1.957953587337624,5.583448605351336,-0.35,-0.04666666,316.2733,380.9867,16.55,90.0
2025-09-01 20:00:00,6.004023185251742,-0.084542084886451,-2.4050411511329575,1.2108260940438145,-0.2866667,-0.03333333,326.0866,377.4933,15.55,91.9
2025-09-01 20:30:00,19.348488803707887,-0.24902114074234055,-7.086343356596086,10.76589106228459,-0.69,-0.3133333,333.1933,378.5,14.92,91.9
2025-09-01 21:00:00,6.483954826027539,0.22954293751826718,6.535613998429833,12.033529920122248,-0.51,-0.08,336.8333,374.3233,14.5,92.4
2025-09-01 21:30:00,1.891527640804079,0.1397832065781652,3.9797760135620455,1.0688981526398926,-0.4233333,-0.1666667,346.3333,373.9433,14.36,92.9
2025-09-01 22:00:00,-9.023019407655472,0.05002347563806322,1.4239380286942582,-7.3093405325270915,-0.4,-0.01666667,349.99,373.0367,13.82,93.6
2025-09-01 22:30:00,-2.114492502852052,-0.03973625530203875,-1.1318999561735297,-0.9100858910349684,-0.3933333,-0.17,355.5333,374.1466,14.28,93.1
2025-09-01 23:00:00,-0.09292052259298225,-0.026883929460216737,-0.7657737232228148,-0.46449789194402813,-0.49,-0.09666666,355.5233,373.0367,14.44,91.6
2025-09-01 23:30:00,1.6378682006644336,-0.014031603618394731,-0.3996474902720999,-0.018909892853087862,-0.48,-0.12,354.4133,371.6133,13.89,92.0
2025-09-02 00:00:00,3.36865692392185,-0.02484180728415058,-0.7086600771824009,0.4266781062378523,-0.46,-0.2133333,354.7233,370.5633,12.71,94.0
2025-09-02 00:30:00,5.099445647179266,-0.29187854831387744,-8.329143217219201,0.8722661053287927,-0.4166666,-0.1666667,355.6833,370.8,12.69,94.1
2025-09-02 01:00:00,6.0303855024495725,1.5053968833806912,42.94795106215764,1.317854104419733,-0.4766667,-0.1433333,353.7967,367.9567,11.78,94.3
2025-09-02 01:30:00,6.96132535771988,-0.04666673121604698,-1.332358429754537,,-0.36,-0.11,354.8633,368.5166,11.85,94.3
2025-09-02 02:00:00,6.224934091697651,-0.7651649082453621,-21.834686224120293,2.2090301026016133,-0.3566667,-0.08666667,353.3366,367.3466,11.83,94.3
2025-09-02 02:30:00,16.701699389910537,0.037194345830074714,1.066096320635335,1.452136676931446,-0.2866667,-0.15,357.2067,369.4066,12.01,94.3
2025-09-02 03:00:00,-0.7297950898407627,0.8395535999055117,23.96687886539096,0.2243288629730618,-0.3466667,-0.03333333,357.0633,368.1267,11.5,94.4
2025-09-02 03:30:00,5.8535086902382325,-0.7957467324321235,-22.720144491966483,1.904957673316676,-0.1766667,-0.03,357.22,367.9333,11.51,94.2
2025-09-02 04:00:00,4.663019301410873,-0.8067189579583999,-23.037508116878584,-1.7583803862602818,-0.3133333,-0.1466667,360.28,369.5833,12.09,94.2
2025-09-02 04:30:00,3.472529912583515,-0.8176911834846763,-23.35487174179069,-0.560890871069041,-0.4033333,-0.1466667,358.9033,366.2966,10.96,94.4
2025-09-02 05:00:00,2.2820405237561565,0.014596084523827563,0.4172351006066913,0.6365986441221999,-0.2733333,-0.2033333,360.41,367.92,11.22,94.3
2025-09-02 05:30:00,-2.6636145590885034,0.06498638529846833,1.856008797938769,-1.8848502258403512,9.27,1.633333,362.14,369.0867,11.56,94.3
2025-09-02 06:00:00,-7.609269641933165,0.11537668607310907,3.2947824952708467,-4.4283571593305275,97.51,23.3,368.4366,377.0566,12.44,94.5
2025-09-02 06:30:00,-4.021911646734553,0.1329643003275714,3.798896500016197,1.4662928738971777,171.6667,41.46,374.4433,384.1667,13.44,94.5
2025-09-02 07:00:00,-0.4345536515359421,1.844127687007073,52.62726142854446,22.514217565252448,252.3467,62.05,386.07,397.2666,16.07,91.9
2025-09-02 07:30:00,3.152804343662669,2.9189718372990034,83.12453212897535,39.9975707584704,333.87,83.86,348.4266,408.65,17.99,83.0
2025-09-02 08:00:00,6.740162338861279,4.7311001202677785,134.5166197814189,57.48092395168836,409.6766,100.8467,319.9767,423.62,19.19,72.29
2025-09-02 08:30:00,11.808947489873898,6.536372659564917,185.656144338664,61.37666271681498,499.2666,117.4767,324.7433,433.6967,19.83,66.15
2025-09-02 09:00:00,22.302639999723475,6.833015841328733,193.93873474688309,117.72138550113142,576.32,131.2367,329.1967,446.3733,20.9,68.81
2025-09-02 09:30:00,15.164481578717911,5.91044669331748,167.61507176654925,140.88026750459815,628.4866,139.1967,336.3533,456.47,21.89,67.45
2025-09-02 10:00:00,10.83367767650965,11.062006307437745,313.4544050348496,94.35042390007318,707.1299,151.4933,337.0266,463.0066,22.05,60.43
2025-09-02 10:30:00,19.223270433713473,8.586424667709293,243.17422091229048,103.95819273961426,746.1299,156.4267,338.7833,467.73,22.61,58.06
2025-09-02 11:00:00,25.585461579195552,11.508351820702947,325.76022815571565,93.05627212917331,878.66,183.9,363.8033,477.56,23.38,56.32
2025-09-02 11:30:00,12.335165873462437,5.536787204219385,156.73984336058152,30.88371762797972,954.8633,203.53,372.5233,468.4066,22.33,62.19
2025-09-02 12:00:00,27.54144930170915,12.469309435516541,352.7949981935193,116.51471937704628,864.4833,174.51,351.5833,480.9,23.53,57.09
2025-09-02 12:30:00,24.255347117074713,13.434973967994127,379.9159840269956,149.503748527967,872.5366,175.57,359.9266,485.61,23.94,60.15
2025-09-02 13:00:00,18.159804298548988,9.909512660397246,280.2304533044058,111.48476901728036,799.1333,160.8667,349.63,474.1833,23.85,54.07
2025-09-02 13:30:00,17.839272260966965,9.615382651864143,271.84154710627075,105.00495266262794,833.32,168.6067,360.3767,475.9366,23.94,55.52
2025-09-02 14:00:00,18.23199682817675,9.102580509636296,257.3707593267112,48.451276557168974,293.61,59.93333,397.5833,450.64,23.32,58.45
2025-09-02 14:30:00,22.20296393152503,9.118597587781515,257.8060650095412,36.70730466685506,568.7466,113.8633,348.5867,465.36,23.82,55.96
2025-09-02 15:00:00,10.86121805799483,5.306504641217516,150.04451900940495,12.917731844019468,650.3633,136.6,376.08,471.1,24.59,54.45
2025-09-02 15:30:00,15.749129652823985,6.1241001174496095,173.16066008778898,-8.701847862804666,278.89,57.05333,356.7067,445.38,23.22,58.42
2025-09-02 16:00:00,12.782680985407211,4.60466195373485,130.20552057821854,-12.41098317776246,371.8833,77.96999,358.04,450.6133,23.44,61.63
2025-09-02 16:30:00,13.884005583290492,6.125300453541523,173.19811923017448,-14.131926613895107,327.5467,63.43333,343.46,443.19,23.78,56.33
2025-09-02 17:00:00,4.2867103452513415,3.7652808382715053,106.46787533898264,-27.606151068514208,229.3167,39.45667,335.8766,433.09,23.2,58.38
2025-09-02 17:30:00,0.1448937775233923,2.1132987915062884,59.78501985525681,-26.441377137368008,98.07,13.01333,326.71,418.18,22.27,59.94
2025-09-02 18:00:00,-3.622402965563247,0.433577418954289,12.278074907451789,-14.993950414531469,25.19333,3.413333,324.0133,400.4033,20.08,68.64
2025-09-02 18:30:00,-2.6739672401458128,0.23447387329918015,6.641220428213052,-8.366081191950105,2.61,0.2566667,347.41,395.6633,18.47,79.1
2025-09-02 19:00:00,-1.7255315147283794,0.03537032764407135,1.0043659489743164,-1.7382119693687426,-0.46,-0.08666667,347.8866,394.4066,17.72,81.9
2025-09-02 19:30:00,3.3368340564445638,-0.06916672620322106,-1.9638756633187249,3.572558367068783,-0.68,-0.2266666,323.8466,386.5066,17.44,83.9
2025-09-02 20:00:00,-0.9283244728749169,0.012942374373240072,0.36877722769132393,-2.6590505065971066,-0.5966666,-0.1666667,325.71,384.2067,16.6,84.6
2025-09-02 20:30:00,-5.193483002194397,0.09505147494970122,2.7014301187013725,-8.890659380262996,-0.55,-0.1833333,338.3233,386.1967,16.62,84.0
2025-09-02 21:00:00,-5.413454912586646,0.06021854263274932,1.7116552931919855,-8.448687731327905,-0.57,-0.1633333,339.98,388.4467,16.85,83.4
2025-09-02 21:30:00,-2.4693126941305743,0.07514486151816695,2.1364349150360606,-6.511396730047913,-0.6166666,-0.2533333,346.1766,389.7666,16.61,84.6
2025-09-02 22:00:00,-10.594184669259514,0.2445541693849443,6.954224362706412,-18.722923087968944,-0.31,-0.1266667,363.0066,394.63,16.84,83.5
2025-09-02 22:30:00,-11.968377970380418,0.7157676091343996,20.337469649023006,-26.781568842357164,-0.25,-0.12,375.0667,399.88,17.56,81.6
2025-09-02 23:00:00,-10.631950024651205,1.0193641453967892,28.962357255956,-31.84455430423954,-0.2833333,-0.1833333,381.3667,401.5566,17.54,80.5
2025-09-02 23:30:00,-11.223591187461928,0.8835963567895821,25.109448053892383,-28.184757923423817,-0.18,-0.06666666,384.1133,401.8033,17.39,81.9
2025-09-03 00:00:00,-14.994428234631519,1.2453928344276044,35.38346021209668,-35.214079923662275,0.04666667,0.07,387.99,403.59,17.89,79.28
2025-09-03 00:30:00,-14.391560107804995,1.3568428980159826,38.5808189583439,-64.57751655095583,-0.35,0.3633333,389.0367,398.68,16.64,87.6
2025-09-03 01:00:00,-13.788691980978475,1.4682929616043603,41.77817770459111,-32.603661124659475,-0.2633333,0.24,380.5166,399.1266,16.14,92.0
2025-09-03 01:30:00,-12.37583197969359,7.564569519930866,214.8653246068552,-78.36101047359872,-0.15,0.19,386.41,399.48,16.11,92.4
2025-09-03 02:00:00,-10.962971978408703,5.566382505374763,158.0810595796431,-124.11835982253795,-0.19,0.5333333,381.3733,399.1133,16.14,92.2
2025-09-03 02:30:00,-9.550111977123816,3.56819549081866,101.296794552431,-59.9313033221472,-0.1533333,0.03333333,387.25,398.7367,16.07,92.1
2025-09-03 03:00:00,-8.13725197583893,1.5700084762625572,44.512529525218895,-136.06157025814926,-0.2566667,-0.05333333,379.7666,398.1167,15.84,93.1
2025-09-03 03:30:00,-6.7243919745540435,-0.4281785382935458,-12.27173550199322,-102.51546983152691,-0.4,0.2133333,351.8333,395.96,15.68,93.4
2025-09-03 04:00:00,,-2.4263655528496497,-69.05600052920532,-68.96936940490457,-0.53,0.1366667,346.1667,394.57,15.57,93.3
2025-09-03 04:30:00,-3.8986719719842697,-0.9071133165211611,-25.807226235117312,-19.626562369887797,-0.4966667,0.17,347.1866,392.59,15.29,93.3
2025-09-03 05:00:00,-18.21549543500671,0.6121389198073274,17.441548058970696,-29.80133633039828,-0.63,0.1733333,347.28,392.75,15.4,92.8
2025-09-03 05:30:00,-17.43226802671206,-0.39969770732787385,-11.388629276242584,-25.52734349277627,1.583333,0.3833333,377.0533,395.6933,15.65,92.3
2025-09-03 06:00:00,-7.858179608327749,1.4462485126500821,41.200409081411095,-25.322311875575235,22.71,4.516667,367.15,396.63,15.82,92.1
2025-09-03 06:30:00,-8.702273934279601,8.73983100336866,248.9673997424512,-32.53687386152878,34.54333,6.736666,376.3866,399.4667,16.19,91.4
2025-09-03 07:00:00,-9.546368260231455,1.4224297011724838,40.47026447879468,-25.325105542473658,27.5,5.07,376.2933,400.2433,16.33,91.4
2025-09-03 07:30:00,-3.5031929094653393,1.6066574557298567,45.63129335656806,-16.395024163607943,34.00333,5.993333,384.2333,400.32,16.07,93.0
2025-09-03 08:00:00,2.5399824413007757,1.1801401062964088,33.52640240648538,-7.464942784742232,82.65667,15.37,381.4567,403.0333,16.29,93.3
2025-09-03 08:30:00,8.583157792066892,0.7536227568629609,21.4215114564027,3.0669827597848256,150.3633,26.04667,370.2467,406.61,16.6,93.1
2025-09-03 09:00:00,8.49666684798986,1.9629348330949135,55.8382318634628,13.598908304311884,91.81332,17.49333,397.2233,410.7467,17.14,92.7
2025-09-03 09:30:00,7.321750281828019,2.480752982854679,70.52539795964427,22.528003558908058,123.55,22.94666,387.75,413.3633,17.7,91.8
2025-09-03 10:00:00,8.126714140168568,2.7080881887234396,76.93800906482794,2.642429368646275,361.91,68.61,375.0566,423.24,18.49,88.0
2025-09-03 10:30:00,24.603393116546115,6.119223386277946,173.75090849474873,12.127421237778089,187.54,37.07666,382.9833,418.6233,18.6,85.2
2025-09-03 11:00:00,22.077887598295906,6.357586755391979,180.50321846580871,5.346201709388117,415.2966,81.05333,367.0867,425.69,19.0,78.04
2025-09-03 11:30:00,21.197677645028083,5.943212568277817,168.88267604542054,19.323765997987994,387.97,77.85333,373.68,424.3167,18.03,83.0
2025-09-03 12:00:00,18.392952578728902,5.276203971956666,149.92486774268946,41.259158154891374,306.5333,63.65667,390.98,430.2966,19.0,80.9
2025-09-03 12:30:00,8.839353303702822,5.529077262822279,157.10703752479355,1.4043104716655164,145.0867,29.24667,386.5433,411.1533,17.88,78.11
2025-09-03 13:00:00,20.3837835722719,5.568190885875315,158.1584952991511,24.080033948598835,299.2033,59.47667,382.27,427.9,18.75,78.35
2025-09-03 13:30:00,11.659294078328625,3.7992531916264602,107.93241329710598,-12.871004775510947,333.46,68.2,379.3433,420.8367,18.4,74.88
2025-09-03 14:00:00,27.952067764811403,9.692639105607505,275.2147765898462,-7.285162055406947,774.59,159.7867,337.8,436.0266,19.14,64.43
2025-09-03 14:30:00,17.344122381092646,8.343859027763266,236.9113835351764,-13.989894998218126,353.1267,71.48,355.65,425.3466,19.04,68.55
2025-09-03 15:00:00,17.0466141690871,7.864788647383575,223.38044687835264,-20.694627941029307,198.1733,41.34,373.4066,412.0533,18.2,65.5
2025-09-03 15:30:00,24.394866428778027,8.23947741664806,234.0935538680808,-27.399360883840487,218.1467,44.30333,331.1733,408.8466,17.84,65.26
2025-09-03 16:00:00,13.81122428697141,7.594415935897141,215.97851289586936,-39.13515958489175,215.9833,44.8,331.0333,399.9366,16.32,62.02
2025-09-03 16:30:00,9.211712813569315,5.533394505610967,157.45787565831796,-51.01734934676716,220.21,45.47333,322.9433,400.01,16.26,60.96
2025-09-03 17:00:00,8.214756364053484,5.655540981546058,160.93801247251275,-64.29990475850627,139.8333,28.38667,314.8033,393.7633,15.91,62.75
2025-09-03 17:30:00,2.694882306090325,4.353211291376284,123.948646495429,-55.57030813724843,64.41666,12.64667,295.92,387.1967,15.37,62.79
2025-09-03 18:00:00,-2.722152257997012,3.0729069967482947,87.524610852216,-77.17115785367413,36.44667,6.566666,293.5433,383.2267,15.09,62.83
2025-09-03 18:30:00,-6.049417623218896,1.7512601696370165,49.90678834828293,-66.7183190837555,3.42,0.8133333,287.0567,376.17,14.13,68.8
2025-09-03 19:00:00,-8.044234763246616,1.1438618032101155,32.62293083575611,-57.35912088183576,-0.8466666,0.01333333,282.7367,368.8933,13.14,73.78
2025-09-03 19:30:00,-5.5045104572157415,0.5963100442125376,17.016736277678085,-35.005773891371575,-0.8899999,-0.009999998,282.7067,364.7967,12.47,76.79
2025-09-03 20:00:00,-5.428435303566412,0.3825995964896064,10.924342031303173,-28.250322350571235,-0.8033333,1.862645e-09,281.7433,363.67,12.05,78.68
2025-09-03 20:30:00,-6.519191531193073,0.8249949625695961,23.55881684615388,-46.63016445163522,-0.83,0.1966667,282.3733,366.3866,12.02,77.28
2025-09-03 21:00:00,-5.897971902183391,0.5805972688127972,16.581331175454793,-44.79418199001081,-0.7566667,0.2166667,281.4333,368.37,12.4,76.37
2025-09-03 21:30:00,-8.431448570054101,1.2234420750553685,34.927305171893295,-73.83231818049707,-0.7933333,0.04,286.52,368.9233,12.42,76.68
2025-09-03 22:00:00,-6.545778321406464,1.0596719047151515,30.265284057424093,-38.523503126207046,-0.9733333,0.06333333,278.7433,367.2733,11.94,77.64
