station,valid,drct
MSN,2025-05-29 14:53,320.00
EFT,2025-05-29 14:55,340.00
RYV,2025-05-29 14:55,290.00
JVL,2025-05-29 15:45,280.00
MSN,2025-05-29 15:53,320.00
RYV,2025-05-29 15:55,280.00
EFT,2025-05-29 15:55,340.00
JVL,2025-05-29 16:45,330.00
MSN,2025-05-29 16:53,300.00
RYV,2025-05-29 16:55,350.00
EFT,2025-05-29 16:55,10.00
JVL,2025-05-29 17:45,330.00
MSN,2025-05-29 17:53,360.00
EFT,2025-05-29 17:55,10.00
RYV,2025-05-29 17:55,340.00
JVL,2025-05-29 18:45,330.00
MSN,2025-05-29 18:53,20.00
RYV,2025-05-29 18:55,310.00
EFT,2025-05-29 18:55,300.00
JVL,2025-05-29 19:45,30.00
MSN,2025-05-29 19:53,330.00
EFT,2025-05-29 19:55,300.00
RYV,2025-05-29 19:55,40.00
JVL,2025-05-29 20:45,40.00
MSN,2025-05-29 20:53,290.00
RYV,2025-05-29 20:55,320.00
EFT,2025-05-29 20:55,350.00
JVL,2025-05-29 21:45,30.00
MSN,2025-05-29 21:53,340.00
RYV,2025-05-29 21:55,300.00
EFT,2025-05-29 21:55,320.00
JVL,2025-05-29 22:45,null
MSN,2025-05-29 22:53,340.00
EFT,2025-05-29 22:55,330.00
RYV,2025-05-29 22:55,280.00
JVL,2025-05-29 23:45,330.00
MSN,2025-05-29 23:53,360.00
EFT,2025-05-29 23:55,310.00
RYV,2025-05-29 23:55,290.00
JVL,2025-05-30 00:45,310.00
MSN,2025-05-30 00:53,330.00
EFT,2025-05-30 00:55,290.00
RYV,2025-05-30 00:55,310.00
JVL,2025-05-30 01:45,260.00
MSN,2025-05-30 01:53,290.00
RYV,2025-05-30 01:55,0.00
EFT,2025-05-30 01:55,320.00
JVL,2025-05-30 02:50,0.00
MSN,2025-05-30 02:53,0.00
RYV,2025-05-30 02:55,260.00
EFT,2025-05-30 02:55,300.00
JVL,2025-05-30 03:50,0.00
MSN,2025-05-30 03:53,0.00
EFT,2025-05-30 03:55,300.00
RYV,2025-05-30 03:55,0.00
JVL,2025-05-30 04:50,0.00
MSN,2025-05-30 04:53,0.00
RYV,2025-05-30 04:55,0.00
EFT,2025-05-30 04:55,310.00
JVL,2025-05-30 05:50,0.00
MSN,2025-05-30 05:53,0.00
EFT,2025-05-30 05:55,300.00
RYV,2025-05-30 05:55,0.00
JVL,2025-05-30 06:50,0.00
MSN,2025-05-30 06:53,0.00
EFT,2025-05-30 06:55,280.00
RYV,2025-05-30 06:55,0.00
JVL,2025-05-30 07:50,0.00
MSN,2025-05-30 07:53,0.00
EFT,2025-05-30 07:55,300.00
RYV,2025-05-30 07:55,0.00
JVL,2025-05-30 08:50,0.00
MSN,2025-05-30 08:53,0.00
EFT,2025-05-30 08:55,300.00
RYV,2025-05-30 08:55,0.00
JVL,2025-05-30 09:50,0.00
MSN,2025-05-30 09:53,0.00
EFT,2025-05-30 09:55,290.00
RYV,2025-05-30 09:55,0.00
JVL,2025-05-30 10:45,0.00
RYV,2025-05-30 10:50,0.00
MSN,2025-05-30 10:53,0.00
EFT,2025-05-30 10:55,270.00
EFT,2025-05-30 11:35,270.00
JVL,2025-05-30 11:45,0.00
MSN,2025-05-30 11:53,0.00
RYV,2025-05-30 11:55,0.00
JVL,2025-05-30 12:45,290.00
MSN,2025-05-30 12:53,null
EFT,2025-05-30 12:55,290.00
RYV,2025-05-30 12:55,270.00
JVL,2025-05-30 13:45,280.00
MSN,2025-05-30 13:53,270.00
EFT,2025-05-30 13:55,300.00
RYV,2025-05-30 13:55,290.00
JVL,2025-05-30 14:45,280.00
MSN,2025-05-30 14:53,null
RYV,2025-05-30 14:55,270.00
EFT,2025-05-30 14:55,280.00
JVL,2025-05-30 15:45,280.00
MSN,2025-05-30 15:53,null
EFT,2025-05-30 15:55,290.00
RYV,2025-05-30 15:55,260.00
JVL,2025-05-30 16:45,290.00
MSN,2025-05-30 16:53,300.00
EFT,2025-05-30 16:55,320.00
RYV,2025-05-30 16:55,290.00
JVL,2025-05-30 17:45,290.00
MSN,2025-05-30 17:53,280.00
EFT,2025-05-30 17:55,300.00
RYV,2025-05-30 17:55,280.00
JVL,2025-05-30 18:45,310.00
MSN,2025-05-30 18:53,320.00
RYV,2025-05-30 18:55,290.00
EFT,2025-05-30 18:55,320.00
JVL,2025-05-30 19:45,320.00
MSN,2025-05-30 19:53,300.00
RYV,2025-05-30 19:55,280.00
EFT,2025-05-30 19:55,320.00
JVL,2025-05-30 20:45,310.00
MSN,2025-05-30 20:53,290.00
RYV,2025-05-30 20:55,260.00
EFT,2025-05-30 20:55,320.00
JVL,2025-05-30 21:45,290.00
MSN,2025-05-30 21:53,300.00
EFT,2025-05-30 21:55,290.00
RYV,2025-05-30 21:55,280.00
JVL,2025-05-30 22:45,290.00
MSN,2025-05-30 22:53,300.00
EFT,2025-05-30 22:55,300.00
RYV,2025-05-30 22:55,290.00
JVL,2025-05-30 23:45,290.00
MSN,2025-05-30 23:53,300.00
EFT,2025-05-30 23:55,290.00
RYV,2025-05-30 23:55,300.00
JVL,2025-05-31 00:45,310.00
MSN,2025-05-31 00:53,320.00
EFT,2025-05-31 00:55,300.00
RYV,2025-05-31 00:55,40.00
JVL,2025-05-31 01:45,300.00
MSN,2025-05-31 01:53,360.00
EFT,2025-05-31 01:55,300.00
RYV,2025-05-31 01:55,300.00
JVL,2025-05-31 02:50,320.00
MSN,2025-05-31 02:53,0.00
RYV,2025-05-31 02:55,270.00
EFT,2025-05-31 02:55,310.00
JVL,2025-05-31 03:50,270.00
MSN,2025-05-31 03:53,0.00
RYV,2025-05-31 03:55,0.00
EFT,2025-05-31 03:55,330.00
JVL,2025-05-31 04:50,0.00
MSN,2025-05-31 04:53,null
RYV,2025-05-31 04:55,0.00
EFT,2025-05-31 04:55,280.00
JVL,2025-05-31 05:50,0.00
MSN,2025-05-31 05:53,40.00
EFT,2025-05-31 05:55,290.00
RYV,2025-05-31 05:55,70.00
JVL,2025-05-31 06:50,60.00
MSN,2025-05-31 06:53,0.00
EFT,2025-05-31 06:55,300.00
RYV,2025-05-31 06:55,80.00
JVL,2025-05-31 07:50,80.00
MSN,2025-05-31 07:53,100.00
RYV,2025-05-31 07:55,100.00
EFT,2025-05-31 07:55,310.00
JVL,2025-05-31 08:50,0.00
MSN,2025-05-31 08:53,100.00
RYV,2025-05-31 08:55,0.00
EFT,2025-05-31 08:55,10.00
JVL,2025-05-31 09:50,0.00
MSN,2025-05-31 09:53,0.00
RYV,2025-05-31 09:55,0.00
EFT,2025-05-31 09:55,90.00
JVL,2025-05-31 10:45,340.00
MSN,2025-05-31 10:53,0.00
EFT,2025-05-31 10:55,90.00
RYV,2025-05-31 10:55,20.00
JVL,2025-05-31 11:45,340.00
MSN,2025-05-31 11:53,60.00
RYV,2025-05-31 11:55,20.00
EFT,2025-05-31 11:55,90.00
JVL,2025-05-31 12:45,40.00
MSN,2025-05-31 12:53,50.00
EFT,2025-05-31 12:55,60.00
RYV,2025-05-31 12:55,10.00
JVL,2025-05-31 13:45,50.00
MSN,2025-05-31 13:53,90.00
EFT,2025-05-31 13:55,50.00
RYV,2025-05-31 13:55,20.00
JVL,2025-05-31 14:45,60.00
MSN,2025-05-31 14:53,80.00
RYV,2025-05-31 14:55,20.00
EFT,2025-05-31 14:55,50.00
JVL,2025-05-31 15:45,40.00
MSN,2025-05-31 15:53,70.00
EFT,2025-05-31 15:55,50.00
RYV,2025-05-31 15:55,360.00
JVL,2025-05-31 16:45,30.00
MSN,2025-05-31 16:53,70.00
RYV,2025-05-31 16:55,20.00
EFT,2025-05-31 16:55,50.00
JVL,2025-05-31 17:45,30.00
MSN,2025-05-31 17:53,40.00
RYV,2025-05-31 17:55,50.00
EFT,2025-05-31 17:55,40.00
JVL,2025-05-31 18:45,20.00
MSN,2025-05-31 18:53,100.00
RYV,2025-05-31 18:55,30.00
EFT,2025-05-31 18:55,30.00
JVL,2025-05-31 19:45,20.00
MSN,2025-05-31 19:53,330.00
EFT,2025-05-31 19:55,50.00
RYV,2025-05-31 19:55,0.00
JVL,2025-05-31 20:45,20.00
RYV,2025-05-31 20:50,360.00
MSN,2025-05-31 20:53,0.00
EFT,2025-05-31 20:55,40.00
JVL,2025-05-31 21:45,50.00
MSN,2025-05-31 21:53,0.00
EFT,2025-05-31 21:55,60.00
RYV,2025-05-31 21:55,340.00
JVL,2025-05-31 22:45,10.00
MSN,2025-05-31 22:53,10.00
EFT,2025-05-31 22:55,30.00
RYV,2025-05-31 22:55,350.00
JVL,2025-05-31 23:45,60.00
MSN,2025-05-31 23:53,60.00
RYV,2025-05-31 23:55,80.00
EFT,2025-05-31 23:55,50.00
JVL,2025-06-01 00:45,40.00
MSN,2025-06-01 00:53,110.00
RYV,2025-06-01 00:55,0.00
EFT,2025-06-01 00:55,50.00
JVL,2025-06-01 01:45,90.00
MSN,2025-06-01 01:53,0.00
RYV,2025-06-01 01:55,0.00
EFT,2025-06-01 01:55,90.00
JVL,2025-06-01 02:50,0.00
MSN,2025-06-01 02:53,250.00
EFT,2025-06-01 02:55,110.00
RYV,2025-06-01 02:55,0.00
JVL,2025-06-01 03:50,0.00
MSN,2025-06-01 03:53,0.00
EFT,2025-06-01 03:55,160.00
RYV,2025-06-01 03:55,0.00
JVL,2025-06-01 04:50,0.00
MSN,2025-06-01 04:53,0.00
RYV,2025-06-01 04:55,0.00
EFT,2025-06-01 04:55,200.00
JVL,2025-06-01 05:50,0.00
MSN,2025-06-01 05:53,0.00
EFT,2025-06-01 05:55,210.00
RYV,2025-06-01 05:55,90.00
JVL,2025-06-01 06:50,0.00
MSN,2025-06-01 06:53,0.00
RYV,2025-06-01 06:55,100.00
EFT,2025-06-01 06:55,220.00
JVL,2025-06-01 07:50,70.00
MSN,2025-06-01 07:53,360.00
RYV,2025-06-01 07:55,80.00
EFT,2025-06-01 07:55,240.00
JVL,2025-06-01 08:50,100.00
MSN,2025-06-01 08:53,60.00
RYV,2025-06-01 08:55,0.00
EFT,2025-06-01 08:55,250.00
JVL,2025-06-01 09:50,0.00
MSN,2025-06-01 09:53,60.00
EFT,2025-06-01 09:55,0.00
RYV,2025-06-01 09:55,0.00
JVL,2025-06-01 10:45,0.00
MSN,2025-06-01 10:53,50.00
EFT,2025-06-01 10:55,90.00
RYV,2025-06-01 10:55,0.00
JVL,2025-06-01 11:45,0.00
MSN,2025-06-01 11:53,0.00
EFT,2025-06-01 11:55,170.00
RYV,2025-06-01 11:55,0.00
JVL,2025-06-01 12:45,0.00
MSN,2025-06-01 12:53,80.00
EFT,2025-06-01 12:55,0.00
RYV,2025-06-01 12:55,0.00
MSN,2025-06-01 13:53,null
EFT,2025-06-01 13:55,190.00
RYV,2025-06-01 13:55,0.00
JVL,2025-06-01 14:45,0.00
MSN,2025-06-01 14:53,130.00
EFT,2025-06-01 14:55,0.00
RYV,2025-06-01 14:55,0.00
EFT,2025-06-01 15:35,0.00
JVL,2025-06-01 15:45,340.00
MSN,2025-06-01 15:53,0.00
RYV,2025-06-01 15:55,0.00
JVL,2025-06-01 16:45,330.00
MSN,2025-06-01 16:53,350.00
EFT,2025-06-01 16:55,40.00
RYV,2025-06-01 16:55,0.00
JVL,2025-06-01 17:45,null
MSN,2025-06-01 17:53,null
RYV,2025-06-01 17:55,300.00
EFT,2025-06-01 17:55,40.00
JVL,2025-06-01 18:45,30.00
MSN,2025-06-01 18:53,null
RYV,2025-06-01 18:55,10.00
EFT,2025-06-01 18:55,350.00
JVL,2025-06-01 19:45,60.00
MSN,2025-06-01 19:53,0.00
EFT,2025-06-01 19:55,360.00
RYV,2025-06-01 19:55,350.00
JVL,2025-06-01 20:45,350.00
MSN,2025-06-01 20:53,270.00
EFT,2025-06-01 20:55,0.00
RYV,2025-06-01 20:55,0.00
JVL,2025-06-01 21:45,30.00
MSN,2025-06-01 21:53,250.00
RYV,2025-06-01 21:55,250.00
EFT,2025-06-01 21:55,360.00
JVL,2025-06-01 22:45,90.00
MSN,2025-06-01 22:53,0.00
RYV,2025-06-01 22:55,310.00
EFT,2025-06-01 22:55,0.00
JVL,2025-06-01 23:45,60.00
MSN,2025-06-01 23:53,0.00
RYV,2025-06-01 23:55,0.00
EFT,2025-06-01 23:55,0.00
JVL,2025-06-02 00:45,80.00
MSN,2025-06-02 00:53,0.00
EFT,2025-06-02 00:55,0.00
RYV,2025-06-02 00:55,160.00
JVL,2025-06-02 01:45,90.00
MSN,2025-06-02 01:53,210.00
EFT,2025-06-02 01:55,100.00
RYV,2025-06-02 01:55,0.00
JVL,2025-06-02 02:50,140.00
MSN,2025-06-02 02:53,0.00
EFT,2025-06-02 02:55,130.00
RYV,2025-06-02 02:55,140.00
JVL,2025-06-02 03:50,150.00
MSN,2025-06-02 03:53,0.00
EFT,2025-06-02 03:55,150.00
RYV,2025-06-02 03:55,130.00
JVL,2025-06-02 04:50,0.00
MSN,2025-06-02 04:53,170.00
RYV,2025-06-02 04:55,0.00
EFT,2025-06-02 04:55,170.00
JVL,2025-06-02 05:50,0.00
MSN,2025-06-02 05:53,190.00
EFT,2025-06-02 05:55,180.00
RYV,2025-06-02 05:55,0.00
JVL,2025-06-02 06:50,0.00
MSN,2025-06-02 06:53,190.00
RYV,2025-06-02 06:55,0.00
EFT,2025-06-02 06:55,190.00
JVL,2025-06-02 07:50,0.00
MSN,2025-06-02 07:53,200.00
EFT,2025-06-02 07:55,190.00
RYV,2025-06-02 07:55,0.00
JVL,2025-06-02 08:50,0.00
MSN,2025-06-02 08:53,200.00
EFT,2025-06-02 08:55,200.00
RYV,2025-06-02 08:55,0.00
JVL,2025-06-02 09:50,0.00
MSN,2025-06-02 09:53,190.00
EFT,2025-06-02 09:55,200.00
RYV,2025-06-02 09:55,0.00
JVL,2025-06-02 10:45,0.00
MSN,2025-06-02 10:53,190.00
RYV,2025-06-02 10:55,170.00
EFT,2025-06-02 10:55,200.00
JVL,2025-06-02 11:45,0.00
MSN,2025-06-02 11:53,190.00
RYV,2025-06-02 11:55,170.00
EFT,2025-06-02 11:55,200.00
JVL,2025-06-02 12:45,200.00
MSN,2025-06-02 12:53,170.00
EFT,2025-06-02 12:55,200.00
RYV,2025-06-02 12:55,180.00
JVL,2025-06-02 13:45,190.00
MSN,2025-06-02 13:53,190.00
EFT,2025-06-02 13:55,200.00
RYV,2025-06-02 13:55,190.00
JVL,2025-06-02 14:45,190.00
MSN,2025-06-02 14:53,180.00
RYV,2025-06-02 14:55,200.00
EFT,2025-06-02 14:55,210.00
JVL,2025-06-02 15:45,210.00
MSN,2025-06-02 15:53,190.00
EFT,2025-06-02 15:55,200.00
RYV,2025-06-02 15:55,190.00
JVL,2025-06-02 16:45,220.00
MSN,2025-06-02 16:53,190.00
EFT,2025-06-02 16:55,220.00
RYV,2025-06-02 16:55,220.00
JVL,2025-06-02 17:45,200.00
MSN,2025-06-02 17:53,210.00
EFT,2025-06-02 17:55,210.00
RYV,2025-06-02 17:55,210.00
JVL,2025-06-02 18:45,200.00
MSN,2025-06-02 18:53,180.00
EFT,2025-06-02 18:55,200.00
RYV,2025-06-02 18:55,210.00
JVL,2025-06-02 19:45,200.00
MSN,2025-06-02 19:53,190.00
RYV,2025-06-02 19:55,200.00
EFT,2025-06-02 19:55,170.00
JVL,2025-06-02 20:45,200.00
MSN,2025-06-02 20:53,200.00
RYV,2025-06-02 20:55,210.00
EFT,2025-06-02 20:55,210.00
JVL,2025-06-02 21:45,190.00
MSN,2025-06-02 21:53,220.00
EFT,2025-06-02 21:55,190.00
RYV,2025-06-02 21:55,180.00
JVL,2025-06-02 22:45,180.00
MSN,2025-06-02 22:53,200.00
RYV,2025-06-02 22:55,170.00
EFT,2025-06-02 22:55,210.00
JVL,2025-06-02 23:45,200.00
MSN,2025-06-02 23:53,210.00
EFT,2025-06-02 23:55,200.00
RYV,2025-06-02 23:55,170.00
JVL,2025-06-03 00:45,180.00
MSN,2025-06-03 00:53,180.00
RYV,2025-06-03 00:55,170.00
EFT,2025-06-03 00:55,190.00
JVL,2025-06-03 01:45,190.00
MSN,2025-06-03 01:53,190.00
EFT,2025-06-03 01:55,180.00
RYV,2025-06-03 01:55,150.00
JVL,2025-06-03 02:50,170.00
MSN,2025-06-03 02:53,180.00
RYV,2025-06-03 02:55,180.00
EFT,2025-06-03 02:55,180.00
JVL,2025-06-03 03:50,190.00
MSN,2025-06-03 03:53,180.00
EFT,2025-06-03 03:55,180.00
RYV,2025-06-03 03:55,180.00
JVL,2025-06-03 04:50,190.00
MSN,2025-06-03 04:53,190.00
EFT,2025-06-03 04:55,190.00
RYV,2025-06-03 04:55,180.00
JVL,2025-06-03 05:50,200.00
MSN,2025-06-03 05:53,220.00
RYV,2025-06-03 05:55,180.00
EFT,2025-06-03 05:55,210.00
JVL,2025-06-03 06:50,190.00
MSN,2025-06-03 06:53,180.00
EFT,2025-06-03 06:55,190.00
RYV,2025-06-03 06:55,170.00
JVL,2025-06-03 07:50,200.00
MSN,2025-06-03 07:53,null
RYV,2025-06-03 07:55,180.00
EFT,2025-06-03 07:55,200.00
JVL,2025-06-03 08:50,190.00
MSN,2025-06-03 08:53,200.00
RYV,2025-06-03 08:55,170.00
EFT,2025-06-03 08:55,200.00
JVL,2025-06-03 09:50,200.00
MSN,2025-06-03 09:53,null
EFT,2025-06-03 09:55,200.00
RYV,2025-06-03 09:55,190.00
JVL,2025-06-03 10:45,200.00
MSN,2025-06-03 10:53,190.00
EFT,2025-06-03 10:55,200.00
RYV,2025-06-03 10:55,190.00
JVL,2025-06-03 11:45,200.00
MSN,2025-06-03 11:53,210.00
EFT,2025-06-03 11:55,200.00
RYV,2025-06-03 11:55,180.00
JVL,2025-06-03 12:45,190.00
MSN,2025-06-03 12:53,180.00
EFT,2025-06-03 12:55,190.00
RYV,2025-06-03 12:55,180.00
JVL,2025-06-03 13:45,170.00
MSN,2025-06-03 13:53,170.00
RYV,2025-06-03 13:55,170.00
EFT,2025-06-03 13:55,200.00
JVL,2025-06-03 14:45,180.00
MSN,2025-06-03 14:53,190.00
RYV,2025-06-03 14:55,180.00
EFT,2025-06-03 14:55,180.00
JVL,2025-06-03 15:45,180.00
MSN,2025-06-03 15:53,180.00
RYV,2025-06-03 15:55,180.00
EFT,2025-06-03 15:55,190.00
JVL,2025-06-03 16:45,200.00
MSN,2025-06-03 16:53,170.00
RYV,2025-06-03 16:55,180.00
EFT,2025-06-03 16:55,180.00
JVL,2025-06-03 17:45,200.00
MSN,2025-06-03 17:53,180.00
EFT,2025-06-03 17:55,210.00
RYV,2025-06-03 17:55,200.00
JVL,2025-06-03 18:45,220.00
MSN,2025-06-03 18:53,200.00
EFT,2025-06-03 18:55,200.00
RYV,2025-06-03 18:55,200.00
JVL,2025-06-03 19:45,200.00
MSN,2025-06-03 19:53,190.00
RYV,2025-06-03 19:55,190.00
EFT,2025-06-03 19:55,200.00
JVL,2025-06-03 20:45,210.00
MSN,2025-06-03 20:53,210.00
EFT,2025-06-03 20:55,200.00
RYV,2025-06-03 20:55,190.00
JVL,2025-06-03 21:45,220.00
MSN,2025-06-03 21:53,200.00
EFT,2025-06-03 21:55,210.00
RYV,2025-06-03 21:55,200.00
JVL,2025-06-03 22:45,210.00
MSN,2025-06-03 22:53,190.00
RYV,2025-06-03 22:55,200.00
EFT,2025-06-03 22:55,190.00
JVL,2025-06-03 23:45,210.00
MSN,2025-06-03 23:53,290.00
RYV,2025-06-03 23:55,190.00
EFT,2025-06-03 23:55,200.00
JVL,2025-06-04 00:45,230.00
MSN,2025-06-04 00:53,220.00
EFT,2025-06-04 00:55,280.00
RYV,2025-06-04 00:55,220.00
JVL,2025-06-04 01:45,300.00
MSN,2025-06-04 01:53,10.00
EFT,2025-06-04 01:55,10.00
RYV,2025-06-04 01:55,300.00
JVL,2025-06-04 02:50,0.00
MSN,2025-06-04 02:53,0.00
EFT,2025-06-04 02:55,230.00
RYV,2025-06-04 02:55,10.00
JVL,2025-06-04 03:50,170.00
MSN,2025-06-04 03:53,330.00
EFT,2025-06-04 03:55,20.00
RYV,2025-06-04 03:55,0.00
JVL,2025-06-04 04:50,30.00
MSN,2025-06-04 04:53,330.00
EFT,2025-06-04 04:55,350.00
RYV,2025-06-04 04:55,320.00
JVL,2025-06-04 05:50,340.00
MSN,2025-06-04 05:53,340.00
RYV,2025-06-04 05:55,320.00
EFT,2025-06-04 05:55,350.00
JVL,2025-06-04 06:50,360.00
MSN,2025-06-04 06:53,330.00
RYV,2025-06-04 06:55,20.00
EFT,2025-06-04 06:55,30.00
JVL,2025-06-04 07:50,0.00
MSN,2025-06-04 07:53,340.00
EFT,2025-06-04 07:55,20.00
RYV,2025-06-04 07:55,330.00
JVL,2025-06-04 08:50,360.00
MSN,2025-06-04 08:53,350.00
RYV,2025-06-04 08:55,350.00
EFT,2025-06-04 08:55,10.00
JVL,2025-06-04 09:50,350.00
MSN,2025-06-04 09:53,360.00
RYV,2025-06-04 09:55,10.00
EFT,2025-06-04 09:55,10.00
JVL,2025-06-04 10:45,10.00
MSN,2025-06-04 10:53,340.00
EFT,2025-06-04 10:55,20.00
RYV,2025-06-04 10:55,360.00
JVL,2025-06-04 11:45,40.00
MSN,2025-06-04 11:53,330.00
EFT,2025-06-04 11:55,30.00
RYV,2025-06-04 11:55,340.00
JVL,2025-06-04 12:45,20.00
MSN,2025-06-04 12:53,360.00
EFT,2025-06-04 12:55,40.00
RYV,2025-06-04 12:55,360.00
JVL,2025-06-04 13:45,0.00
MSN,2025-06-04 13:53,360.00
RYV,2025-06-04 13:55,350.00
EFT,2025-06-04 13:55,20.00
JVL,2025-06-04 14:45,20.00
MSN,2025-06-04 14:53,20.00
EFT,2025-06-04 14:55,30.00
RYV,2025-06-04 14:55,10.00
JVL,2025-06-04 15:45,340.00
MSN,2025-06-04 15:53,20.00
EFT,2025-06-04 15:55,20.00
RYV,2025-06-04 15:55,40.00
JVL,2025-06-04 16:45,360.00
MSN,2025-06-04 16:53,null
EFT,2025-06-04 16:55,60.00
RYV,2025-06-04 16:55,50.00
JVL,2025-06-04 17:45,70.00
MSN,2025-06-04 17:53,360.00
EFT,2025-06-04 17:55,30.00
RYV,2025-06-04 17:55,100.00
JVL,2025-06-04 18:45,90.00
MSN,2025-06-04 18:53,350.00
RYV,2025-06-04 18:55,30.00
EFT,2025-06-04 18:55,40.00
JVL,2025-06-04 19:45,70.00
MSN,2025-06-04 19:53,20.00
EFT,2025-06-04 19:55,80.00
RYV,2025-06-04 19:55,60.00
JVL,2025-06-04 20:45,90.00
MSN,2025-06-04 20:53,0.00
EFT,2025-06-04 20:55,70.00
RYV,2025-06-04 20:55,120.00
JVL,2025-06-04 21:45,80.00
MSN,2025-06-04 21:53,null
RYV,2025-06-04 21:55,20.00
EFT,2025-06-04 21:55,80.00
JVL,2025-06-04 22:45,60.00
MSN,2025-06-04 22:53,60.00
EFT,2025-06-04 22:55,80.00
RYV,2025-06-04 22:55,90.00
JVL,2025-06-04 23:45,80.00
MSN,2025-06-04 23:53,110.00
EFT,2025-06-04 23:55,100.00
RYV,2025-06-04 23:55,0.00
JVL,2025-06-05 00:45,90.00
MSN,2025-06-05 00:53,100.00
RYV,2025-06-05 00:55,0.00
EFT,2025-06-05 00:55,0.00
JVL,2025-06-05 01:45,0.00
MSN,2025-06-05 01:53,0.00
EFT,2025-06-05 01:55,0.00
RYV,2025-06-05 01:55,120.00
JVL,2025-06-05 02:50,0.00
MSN,2025-06-05 02:53,0.00
EFT,2025-06-05 02:55,0.00
RYV,2025-06-05 02:55,0.00
JVL,2025-06-05 03:50,0.00
MSN,2025-06-05 03:53,0.00
EFT,2025-06-05 03:55,140.00
RYV,2025-06-05 03:55,0.00
JVL,2025-06-05 04:50,0.00
MSN,2025-06-05 04:53,0.00
EFT,2025-06-05 04:55,0.00
RYV,2025-06-05 04:55,0.00
JVL,2025-06-05 05:50,0.00
MSN,2025-06-05 05:53,0.00
RYV,2025-06-05 05:55,0.00
EFT,2025-06-05 05:55,120.00
JVL,2025-06-05 06:50,0.00
MSN,2025-06-05 06:53,0.00
EFT,2025-06-05 06:55,0.00
RYV,2025-06-05 06:55,0.00
JVL,2025-06-05 07:50,0.00
MSN,2025-06-05 07:53,0.00
EFT,2025-06-05 07:55,0.00
RYV,2025-06-05 07:55,0.00
JVL,2025-06-05 08:50,0.00
MSN,2025-06-05 08:53,0.00
EFT,2025-06-05 08:55,0.00
RYV,2025-06-05 08:55,0.00
JVL,2025-06-05 09:50,0.00
MSN,2025-06-05 09:53,0.00
EFT,2025-06-05 09:55,0.00
RYV,2025-06-05 09:55,0.00
JVL,2025-06-05 10:45,320.00
MSN,2025-06-05 10:53,0.00
EFT,2025-06-05 10:55,0.00
RYV,2025-06-05 10:55,0.00
JVL,2025-06-05 11:45,0.00
MSN,2025-06-05 11:53,0.00
EFT,2025-06-05 11:55,0.00
RYV,2025-06-05 11:55,0.00
JVL,2025-06-05 12:45,340.00
MSN,2025-06-05 12:53,0.00
RYV,2025-06-05 12:55,0.00
EFT,2025-06-05 12:55,0.00
JVL,2025-06-05 13:45,350.00
MSN,2025-06-05 13:53,360.00
EFT,2025-06-05 13:55,20.00
RYV,2025-06-05 13:55,0.00
JVL,2025-06-05 14:45,60.00
MSN,2025-06-05 14:53,40.00
RYV,2025-06-05 14:55,40.00
EFT,2025-06-05 14:55,0.00
JVL,2025-06-05 15:45,80.00
MSN,2025-06-05 15:53,80.00
RYV,2025-06-05 15:55,100.00
EFT,2025-06-05 15:55,80.00
JVL,2025-06-05 16:45,70.00
MSN,2025-06-05 16:53,null
RYV,2025-06-05 16:55,90.00
EFT,2025-06-05 16:55,70.00
JVL,2025-06-05 17:45,70.00
MSN,2025-06-05 17:53,70.00
RYV,2025-06-05 17:55,80.00
EFT,2025-06-05 17:55,50.00
JVL,2025-06-05 18:45,70.00
MSN,2025-06-05 18:53,null
EFT,2025-06-05 18:55,50.00
RYV,2025-06-05 18:55,120.00
JVL,2025-06-05 19:45,70.00
RYV,2025-06-05 19:50,110.00
MSN,2025-06-05 19:53,140.00
EFT,2025-06-05 19:55,40.00
JVL,2025-06-05 20:45,80.00
MSN,2025-06-05 20:53,100.00
RYV,2025-06-05 20:55,110.00
EFT,2025-06-05 20:55,80.00
JVL,2025-06-05 21:45,70.00
MSN,2025-06-05 21:53,90.00
EFT,2025-06-05 21:55,100.00
RYV,2025-06-05 21:55,70.00
JVL,2025-06-05 22:45,80.00
MSN,2025-06-05 22:53,120.00
EFT,2025-06-05 22:55,100.00
RYV,2025-06-05 22:55,100.00
JVL,2025-06-05 23:45,80.00
MSN,2025-06-05 23:53,110.00
RYV,2025-06-05 23:55,100.00
EFT,2025-06-05 23:55,110.00
JVL,2025-06-06 00:45,80.00
MSN,2025-06-06 00:53,130.00
RYV,2025-06-06 00:55,0.00
EFT,2025-06-06 00:55,90.00
JVL,2025-06-06 01:45,0.00
MSN,2025-06-06 01:53,130.00
EFT,2025-06-06 01:55,100.00
RYV,2025-06-06 01:55,0.00
JVL,2025-06-06 02:50,0.00
MSN,2025-06-06 02:53,0.00
EFT,2025-06-06 02:55,100.00
RYV,2025-06-06 02:55,0.00
JVL,2025-06-06 03:50,0.00
MSN,2025-06-06 03:53,0.00
RYV,2025-06-06 03:55,0.00
EFT,2025-06-06 03:55,120.00
JVL,2025-06-06 04:50,0.00
MSN,2025-06-06 04:53,0.00
EFT,2025-06-06 04:55,130.00
RYV,2025-06-06 04:55,0.00
JVL,2025-06-06 05:50,0.00
MSN,2025-06-06 05:53,0.00
EFT,2025-06-06 05:55,0.00
RYV,2025-06-06 05:55,0.00
JVL,2025-06-06 06:50,0.00
MSN,2025-06-06 06:53,0.00
EFT,2025-06-06 06:55,170.00
RYV,2025-06-06 06:55,0.00
